,username,profile_link,rating,review_title,review_body
342,Yousef Okour,,5.0,Ok,"Care, ma ottime"
343,Martina,,4.0,Ottimo,Ottimo rapporto qualità prezzo
344,D. L.,,5.0,Super,"Ordine arrivato nei tempi previsti, velocissimo, incartato molto bene. Prodotto originale e ben performante."
345,Cliente Amazon,,5.0,Ok,Così come descritto.
346,axel v.,,5.0,Più economiche del solito,Un po’ meno costose del solito
347,Rosane,,5.0,Buenos,Me llegó bien los dos paquetes 👌🏾
348,Siobhan,,5.0,Arrived Quickly,We haven’t opened this pack yet. Looking forward to seeing pictures when we do open it.
349,Isaac Medina,,2.0,Las fotografías podrían mejorar,"Relación calidad-precio, la calidad de los colores en las fotografías es baja. La cámara es muy buena pero el papel fotográfico no tanto"
350,KatMey,,5.0,Bin zufrieden !,Kann nur weiter empfehlen !
351,Ida,,5.0,Pellicole per le nuove Polaroid,"8 stampe con bordo nero per le Polaroid di nuova generazione. Niente da dire, belle e arrivate subito"
352,Bárbara,,2.0,"Caja mal, foto aún no se","La caja fatal, medio destrozada.El carrete dentro del plàstico parece no estar dañado.En saber cómo salen las fotos vuelvo a escribir."
353,Cl,,5.0,Film,Alles super schnell und toll geklappt
354,Eduardo ,,1.0,información engañosa en el anuncio,En el anuncio dice que son para 16 fotografías pero el paquete solo trae el equivalente a 8 fotos.
355,Amazon Müşterisi,,1.0,Photos didn’t come out,"Photos didn’t come out, so I had to open it and pull the photos out. I have been using the camera for almost 2 years and this is the first time that happened to me."
356,Raymond,,2.0,très cher,"Très dispendieux pour la quantité/prix, revient à presque 6$ par photo !!!"
357,Smasco,,1.0,Pas terrible,Photo pas belle. Manque de netteté et de clarté. Très déçu
358,Teresa,,5.0,Bellissime,"Colori bellissimi, scadenza luglio 2021, le consiglio."
359,Jon,,4.0,Bien en general,"Las películas están bien, está bien comprarlas de 5 en 5 porque ahorras en el pack. Polaroid debería mejorar los colores."
360,Lars H.,,1.0,Frechheit,ohnehin schon sehr teuer. 2 von 8 Fotos waren beschädigt und haben sich gar nicht entwickeln.Eine bodenlose Frechheit bei dem Preis!
361,Benedetta,,5.0,Prodotto arrivato intatto e prima del previsto,Prodotto arrivato intatto e prima del previsto
362,Giordano Pacetto,,5.0,Ottimo prodotto,Perfette compatte buon prodotto
363,Esti,,5.0,Papel fotográfico polaroid,La caja ha venido un poco estropeada pero por lo demás bien
364,MlleVerrine,,5.0,J'adore,"Le contour est noir mat, ça rend très bien c'est vraiment beau."
365,Cliente Amazon,,1.0,Che schifo.,"Pellicole obsolete, abbiamo scattato 6 foto e tutte e 6 sono uscite male, l'ultima nera."
366,Alessia Salfi,,5.0,Articolo originale,Prodotto originale arrivato in perfette condizioni e nei tempi previsti!
367,anna a.,,5.0,Tutto ok!,Regalo. Consegnato nei tempi previsti.
368,gianluca g.,,1.0,Qualità pessima,"Care come il fuoco, le foto hanno praticamente tutte una qualità pessima. Da evitare."
369,Belén,,3.0,Recomendable,El papel está bien pero el precio no
370,Desirèe,,5.0,"Alto prezzo, altissima qualità",La migliore resa di queste fotocamere. Solo polaroid poteva riuscire a fare filtri così versatili. Top.
371,Cliente Amazon,,5.0,Pellicole istantanee,Il pacco è arrivato in anticipo e le pellicole sono perfette
372,Jonas k.,,5.0,Sieht toll aus!,Schöne Bilder!
373,feli,,5.0,Ok,Devo dire che con questa formula ho risparmiato. Almeno uso prodotti originale e che vanno bene anche col prezzo
374,Alessia,,5.0,Polaroid I type,Ottima
375,Nerea,,4.0,Buena compra,"Muy buena calidad pero bastante caro, recomiendo cogerlo cuando esté de oferta"
376,Robertino Marcelletti,,3.0,Costo eccessivo,L'imballaggio è dozzinale. Poi la proporzione qualità prezzo è a dir poco vergognosa.
377,Leire,,5.0,Exactamente lo que esperaba,Dos packs de papel para Polaroid i-Type a precio razonable. Ningún defecto en el producto.
378,Marco,,5.0,perfetto,"tutto perfetto, pacco arrivato con 2 giorni d'anticipo"
379,Daniel de Lorenzo,,5.0,Buenisimo precio,Todo perfecto! Rapido y a muy buen precio.El mejor precio siempre lo encontre por amazon
380,Egle Canu,,4.0,Ok consegna puntuale ma ammaccatura nella scatola,Perfetto tempo di consegna ma la scatola era ammaccata
381,Giovanni Sordo,,1.0,Scaduto e confezione distrutta,"Prodotto scaduto da mesi, confezione del prodotto tutta accartocciata.. Compratele on negozio fisico"
382,Lidia,,5.0,Ricarica Polaroid,"Arrivato in anticipo, è quello che cercavamo!"
383,Cliente Amazon,,5.0,Ottimo,Ottimo
384,Cliente Amazon,,1.0,Nada recomendable,Venían dobladas
385,Henri Van Dyck,,5.0,Perfect,"Onlangs dit I-Type besteld, de opvolging en levering van deze bestelling was nagenoeg perfect."
386,Jojo,,3.0,Satisfait du produit malgré un prix un peux élevé,Personnellement j'utiliserai ce produit pour des occasions TRÈS spéciales vu son prix. Malgré le fait que ce les recharges sont relativement chères je trouve que les couleurs sont plutôt belles quand la photo est prise dans de bonne conditions ( bonne luminosité ...) . Je suis un peu déçu car j'ai reçu une boite un peu détériorer ( mais rassuré vous les recharges vont bien ). Pour conclure les recharges sont de bonnes qualités donc y paye le prix.
387,Utente,,4.0,Buon prodotto,Prodotto buono ma non top. Ottimi i tempi di spedizione come sempre precisi.
388,Ewa,,5.0,Polaroid film,Orginal film for Polaroid Now . Perfect value for money.
389,Nohemi Guzmán,,5.0,Excelente producto!,Llegaron los dos cartuchos de 8 fotos cada uno. Todo en muy buen estado :)
390,Giulia Rassu,,5.0,Bella,"Regalo per un 18esimo. Bella, stile vintage"
391,The Woman in White,,5.0,Perfetto.,Spedizione immediata e prodotto conforme all'annuncio.
392,Antonios veroukas,,5.0,Itype buonissime,Pellicole ottime.. Possiamo migliorare sull imballaggio..
393,Gabriella,,5.0,Optimo precio!!!,"Precio imbatible por un producto de calidad, original Polaroid."
394,simonetta,,5.0,Perfetto,Perfetto
395,Davide,,4.0,Cartuccia,Cartuccia ottima per la reflex acquistata
396,Amazon Customer,,5.0,Right film for right camera,Gift for my daughter whom has a Polaroid cameraSo she was happy!
397,María Fernanda,,1.0,Llega dañado,Me llego dañada la envoltura del paquete y la envoltura del cartucho venia con hoyitos
398,Menschenversteher,,1.0,Abgelaufene Filme,Leider wurden alte Filme mitgeschickt und das hat die Fotos verpfuscht. Viel Geld für nichts :(
399,Rachu,,5.0,On a adoré les petits personnages Peanut sur chaque photo!,"Le rendu est top! Nous les avons acheté pour la naissance de mon bebe, les photos sont vraiment sympas avec les personnages Peanuts, cela marque le coup!"
400,Cliente Amazon,,5.0,Pellicole perfette,"Ha soddisfatto le mie aspettative,ottimo prodotto!"
401,Josue Javier Pilligua Alava,,4.0,Muy contento,"Muy contento con el producto, la verdad es que ha cumplido todas mis expectativas!"
402,Cliente Amazon,,5.0,Ottimo,Ottimo
403,Ilaria S.,,5.0,Perfetto!,Spedizione puntuale e rapida! Oggetto perfettamente conforme alle aspettative.
404,Marian ,,5.0,Muy bonito,"Es bueno, lo recomiendo."
405,antonella sturiale,,5.0,ottimo,Scattato foto per la mia laurea con luce artificiale ed è venuta perfetta
406,Gaia,,5.0,Fantastiche,Le mie polaroid preferite fino ad ora!!! Le ricomprerò assolutamente
407,Michele Sattin,,4.0,Buono,Qualità prezzo ok
408,mexus88,,5.0,ottimo prodotto,ottimo prodotto
409,Roberto,,5.0,Carta Polaroid,Prodotto OK. Spedizione rapidissima
410,Lily Lasher,,5.0,Polaroid Originals Instant Color I-Type Film - 40x Film Pack (40 Photos) (6010),GREAT!
411,Rachele,,5.0,Ottimo!,Tempi di consegna velocissimi e prezzo conveniente!
412,Iván,,4.0,Carrete polaroid,"No es un carrete para polaroid 636, aunque en la descripcion se lo ponga"
413,Cliente Amazon,,5.0,Bien,Bien
414,Alessia chiarella,,5.0,Ottimi colori,Ho provato tante cartucce... ma queste sono le migliori
415,Cliente Amazon,,4.0,Super!,SuperPellicole per delle foto super
416,Johanna Wenzel,,5.0,alles gut,habe einfach mal nach weiteren filmen geschaut und diese sind super! :)
417,Ramón López,,5.0,Entrega,Llegó un día antes de lo esperado.Buen estado.
418,Frank,,5.0,Belluzimo color,"ME GUSTO COMO SE VEN LOS COLORES DE LAS FOTOS, MUY VIVOS"
419,giuseppe,,5.0,Ottimo,Tutto perfetto spedizione veloce
420,Cristiana,,5.0,Buono,Fanno il loro dovere :)
421,Mauro,,1.0,Confezione Danneggiata,Confezione Danneggiata
422,Margherita,,1.0,Qualità,Pacco arrivato scaduto
423,Cliente Amazon,,5.0,Perfetto,Tutto
424,Nicola Di Siervi,,5.0,Ottime,Pellicole ottime
425,Andris,,5.0,Excellent!,Great product for a great price!
426,Vincenzo,,4.0,PELLICOLE POLAROID,Buona Qualità / prezzo
427,Karem Lork,,5.0,👍🏼,Excelente. Llego antes de lo acordado!..
428,Francesco martorana,,5.0,Eccellente prodotto,Prodotto eccezionale
429,a.c,,5.0,Ok,Come in foto
430,Cliente Amazon,,5.0,ottimo,nessuna sorpresa
431,ALFONSO ISLAS,,5.0,Muy Útil,La calidad
432,Maddalena,,5.0,Originali,Ottimo prodotto
433,Jesus,,3.0,Calidad muy buena,Tiene muy buena calidad las fotos
434,Beitrisci,,5.0,Envío rápido y en buen estado,Todo perfecto.Muy contenta
435,René.caz,,5.0,Classe,Seul problème le prix... sinon j’adore le style de photo !
436,LAURA DE SALAFRANCA,,5.0,Película instantánea,es lo que esperas.
437,Mickael,,2.0,bon mais à moitié..,"Les 2-3 dernières photos ne sortent pas et ce pour chacun des paquets.. c'est la première fois que j'ai ce problème. Ca fait quand même une petite 15aine de tirages raté, au prix de la photo, ça fait cher."
438,giulia mascitti,,5.0,pellicole,pellicole ok ottimo qualità prezzo.
439,Fanny RB,,1.0,Polaroid déchiré et défectueux,"Polaroid défectueux ! Film déchiré, photo qui n'apparaissent pas complètement...je suis très déçue de mon achat et demande un remboursement !"
440,Davide T.,,5.0,Perfetto,Assolutamente perfetta
441,Anastasia,,4.0,Arrivato intatto,Arrivato intatto.
442,nicolas,,5.0,Photos,Parfait
443,Monica,,5.0,Ottimo,Perfette
444,NICOLA ANEDDA,,5.0,Ottimo,Ottimo prodotto
445,gianfranco,,5.0,TUTTO OK,TUTTO OK
446,Patrick PH,,3.0,quantité petite et prix cher,cher pour devoir renouveler souvent ce même achat
447,Vanessa DiGiacinto,,5.0,Great,Great
448,Carrie,,5.0,It was a gift,Gift
449,Kevin Sullivan,,5.0,Good!,All good
450,chelhaoui,,5.0,Top,Produit excellent . Le contour est plutot bg
451,super saiyan,,1.0,Pas compatible avec certains appareils et ce n’est pas précisé,Pas compatible avec certains appareils et ce n’est pas précisé (Le mien étant un supercolor 635) je suis dégoûté ils l’ont pas précisé
452,Client d'Amazon,,5.0,❤️ capture le moment,"Le produit est arrivé le lendemain de ma commande, je vais pouvoir faire pleins de photos! Je recommande"
453,Client d'Amazon,,3.0,Attention!Pack de 8 et non de 16.,"On comprend que c est un double pack de 16 soit pour 32 photos, malheureusement c est un double pack de 8, soit 16 photos! Dommage !!"
454,BOHBOT JEROME,,5.0,Livraison rapide,Livraison rapide via Prime et produit conforme à la description.
455,Sébastien NERI,,1.0,Films cassés,"Vraiment déçu du résultat. Le coin de chaque photo est  ""cassé"" , vu le prix du pack c'est très décevant !"
456,Client d'Amazon,,1.0,mauvaise qualité,"De mauvaise qualité. Sur 8 polaroid, la moitié n'ont pas fonctionné"
457,valerie lecler,,1.0,Colis incomplet,Je n'ai reçu qu'un seul pack alors que j'ai réglé un DOUBLE pack
458,volaire,,1.0,Déception,Qualité catastrophique déception maximum
459,Client d'Amazon,,4.0,Ras,Pour faire des photos
460,ワラッタ,,5.0,普通に良い,どこかの店で買ったi-タイプフィルムの限定バージョンは裂けたような模様が写り込む、左上に雪の結晶の模様が写り込む等で散々だった。カメラを買って最初にセットしたフィルムがそれだったのでカメラ本体に問題があるんじゃないかと心配したが、その後にこの商品をセットして使用したら何の問題もない写真が出来上がった。現像に問題が出るか否かはフィルム次第のようで、国内正規品だから問題が無いということなのかは不明。
461,Haga Tania Tomoko,,1.0,インスタントに不良品?,8枚つかって、8枚にトラブルがありました。写真の上左側に掛けてように見えます。もう1の箱は問題ありませんでした。写真の後ろにシアルナンバーは44116012086PRD 006018EAN 9120096770814
